"GenusSpecies"	"MeasID_3"	"MeasID_4"	"MeasID_5"	"MeasID_6"	"MeasID_7"	"MeasID_8"	"MeasID_9"	"MeasID_10"	"MeasID_11"	"MeasID_12"	"MeasID_13"	"MeasID_14"	"MeasID_15"	"MeasID_16"	"MeasID_17"	"MeasID_18"
"4365"	"Hakea denticulata"	NA	NA	NA	NA	NA	NA	NA	NA	1.757471903	0.4805	NA	NA	NA	NA	2.736885858	NA
"4366"	"Hakea divaricata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6665	NA	NA	NA	NA	NA	NA
"4367"	"Hakea drupacea"	NA	NA	NA	NA	NA	NA	NA	NA	1.83100642	0.441	NA	NA	NA	NA	2.413972966	NA
"4368"	"Hakea elliptica"	NA	NA	NA	NA	NA	NA	NA	NA	1.225949097	0.6385	NA	NA	NA	NA	5.195974295	NA
"4369"	"Hakea eneabba"	NA	NA	NA	NA	NA	NA	NA	NA	1.738195553	0.431	NA	NA	NA	NA	2.485336008	NA
"4370"	"Hakea erecta"	NA	NA	NA	NA	NA	NA	NA	NA	0.950436507	0.249	NA	NA	NA	NA	2.609327378	NA
"4371"	"Hakea erinacea"	NA	NA	NA	NA	NA	NA	NA	NA	0.875920225	0.4615	NA	NA	NA	NA	4.152293397	NA
"4372"	"Hakea falcata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.458118825	NA
"4373"	"Hakea ferruginea"	NA	NA	NA	NA	NA	NA	NA	NA	0.665361938	0.389	NA	NA	NA	NA	5.83141261	NA
"4374"	"Hakea flabellifolia"	NA	NA	NA	NA	NA	NA	NA	NA	2.73263272	0.498	NA	NA	NA	NA	1.815099396	NA
"4375"	"Hakea florida"	NA	NA	NA	NA	NA	NA	NA	NA	1.646335919	0.5	NA	NA	NA	NA	3.037047263	NA
"4376"	"Hakea francisiana"	NA	NA	NA	NA	NA	NA	NA	NA	1.635113097	0.449	NA	NA	NA	NA	2.750087489	NA
"4377"	"Hakea gibbosa"	NA	NA	NA	NA	NA	NA	NA	NA	3.564	0.81	NA	NA	NA	NA	7.917454545	NA
"4378"	"Hakea gilbertii"	NA	NA	NA	NA	NA	NA	NA	NA	1.220956867	0.332	NA	NA	NA	NA	2.148907596	NA
"4379"	"Hakea hookeriana"	NA	NA	NA	NA	NA	NA	NA	NA	2.666436931	0.498	NA	NA	NA	NA	1.860160254	NA
"4380"	"Hakea horrida"	NA	NA	NA	NA	NA	NA	NA	NA	1.756751323	0.3995	NA	NA	NA	NA	2.271237793	NA
"4381"	"Hakea ilicifolia"	NA	NA	NA	NA	NA	NA	NA	NA	1.738339361	0.301	NA	NA	NA	NA	1.737290235	NA
"4382"	"Hakea incrassata"	NA	NA	NA	NA	NA	NA	NA	NA	2.6108387745	0.648666666666667	NA	NA	NA	NA	2.4835889645	NA
"4383"	"Hakea invaginata"	NA	NA	NA	NA	NA	NA	NA	NA	2.808933281	0.5085	NA	NA	NA	NA	1.417875609	NA
"4384"	"Hakea ivoryi"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.44	NA
"4385"	"Hakea kippistiana"	NA	NA	NA	NA	NA	NA	NA	NA	2.997814317	0.61	NA	NA	NA	NA	1.598441335	NA
"4386"	"Hakea lasiantha"	NA	NA	NA	NA	NA	NA	NA	NA	1.116038044	0.469	NA	NA	NA	NA	4.193405433	NA
"4387"	"Hakea lasianthoides"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.097054958	NA
"4388"	"Hakea lasiocarpha"	NA	NA	NA	NA	NA	NA	NA	NA	2.171559999	0.462	NA	NA	NA	NA	2.136712778	NA
"4389"	"Hakea laurina"	NA	NA	NA	NA	NA	NA	NA	NA	1.852445627	0.659	NA	NA	NA	NA	3.55206107	NA
"4390"	"Hakea lehmanniana"	NA	NA	NA	NA	NA	NA	NA	NA	1.181280166	0.3325	NA	NA	NA	NA	2.835906412	NA
"4391"	"Hakea leucoptera"	NA	NA	NA	NA	NA	NA	NA	NA	4.998689482	0.534	NA	NA	NA	NA	1.145	NA
"4392"	"Hakea linearis"	NA	NA	NA	NA	NA	NA	NA	NA	2.116041557	0.592	NA	NA	NA	NA	2.807128234	NA
"4393"	"Hakea lissocarpha"	NA	NA	NA	NA	NA	NA	NA	NA	1.084413279	0.438	NA	NA	NA	NA	3.158371836	NA
"4394"	"Hakea longiflora"	NA	NA	NA	NA	NA	NA	NA	NA	0.808682053	0.28	NA	NA	NA	NA	2.719893018	NA
"4395"	"Hakea marginata"	NA	NA	NA	NA	NA	NA	NA	NA	1.223553911	0.54	NA	NA	NA	NA	4.413373165	NA
"4396"	"Hakea megalosperma"	NA	NA	NA	NA	NA	NA	NA	NA	1.004705385	0.379	NA	NA	NA	NA	3.762296941	NA
"4397"	"Hakea minyma"	NA	NA	NA	NA	NA	NA	NA	NA	3.070661079	0.8515	NA	NA	NA	NA	2.777903448	NA
"4398"	"Hakea muelleriana"	NA	NA	NA	NA	NA	NA	NA	NA	1.68075	0.54	NA	NA	NA	NA	3.21720430066667	NA
"4399"	"Hakea multilineata"	NA	NA	NA	NA	NA	NA	NA	NA	1.070679151	0.322	NA	NA	NA	NA	3.026116643	NA
"4400"	"Hakea myrtoides"	NA	NA	NA	NA	NA	NA	NA	NA	0.891213675	0.55	NA	NA	NA	NA	6.17135952	NA
"4401"	"Hakea neurophylla"	NA	NA	NA	NA	NA	NA	NA	NA	1.794906831	0.54	NA	NA	NA	NA	3.0085127	NA
"4402"	"Hakea newbeyana"	NA	NA	NA	NA	NA	NA	NA	NA	2.387007018	0.38	NA	NA	NA	NA	1.250551256	NA
"4403"	"Hakea nitida"	NA	NA	NA	NA	NA	NA	NA	NA	1.799613194	0.488	NA	NA	NA	NA	2.700580332	NA
"4404"	"Hakea obliqua"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.455	NA	NA	NA	NA	NA	NA
"4405"	"Hakea obliquaparviflora"	NA	NA	NA	NA	NA	NA	NA	NA	1.5833358415	0.28	NA	NA	NA	NA	1.4317276225	NA
"4406"	"Hakea obtusa"	NA	NA	NA	NA	NA	NA	NA	NA	1.719872028	0.7425	NA	NA	NA	NA	4.331717637	NA
"4407"	"Hakea oleifolia"	NA	NA	NA	NA	NA	NA	NA	NA	1.61883986	0.5105	NA	NA	NA	NA	3.156581527	NA
"4408"	"Hakea orthorrhyncha"	NA	NA	NA	NA	NA	NA	NA	NA	2.8380660055	0.4965	NA	NA	NA	NA	1.6266243115	NA
"4409"	"Hakea orthorryncha"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	NA	NA	NA	NA
"4410"	"Hakea pandanicarpa"	NA	NA	NA	NA	NA	NA	NA	NA	2.8570138955	0.468	NA	NA	NA	NA	1.6244449055	NA
"4411"	"Hakea pandicarpa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.465	NA	NA	NA	NA	NA	NA
"4412"	"Hakea petiolaris"	NA	NA	NA	NA	NA	NA	NA	NA	2.056725047	0.7195	NA	NA	NA	NA	3.495848902	NA
"4413"	"Hakea platysperma"	NA	NA	NA	NA	NA	NA	NA	NA	2.282059674	0.388	NA	NA	NA	NA	1.1497173	NA
"4414"	"Hakea polyanthema"	NA	NA	NA	NA	NA	NA	NA	NA	1.784063699	0.441	NA	NA	NA	NA	1.946182257	NA
"4415"	"Hakea preissii"	NA	NA	NA	NA	NA	NA	NA	NA	3.214019026	0.4515	NA	NA	NA	NA	1.107187961	NA
"4416"	"Hakea pritzelii"	NA	NA	NA	NA	NA	NA	NA	NA	2.391310712	0.68	NA	NA	NA	NA	2.843628795	NA
"4417"	"Hakea prostrata"	NA	NA	NA	NA	NA	NA	NA	NA	1.91892557533333	0.575	NA	NA	NA	NA	2.95824283333333	NA
"4418"	"Hakea psilorrhyncha"	NA	NA	NA	NA	NA	NA	NA	NA	2.208306576	0.3475	NA	NA	NA	NA	3.351790028	NA
"4419"	"Hakea pycnoneura"	NA	NA	NA	NA	NA	NA	NA	NA	1.394800638	0.41	NA	NA	NA	NA	2.939488187	NA
"4420"	"Hakea recurva"	NA	NA	NA	NA	NA	NA	NA	NA	5.32163141	0.56575	NA	NA	NA	NA	0.8740588785	NA
"4421"	"Hakea ruscifolia"	NA	NA	NA	NA	NA	NA	NA	NA	1.18629015	0.5545	NA	NA	NA	NA	4.5447537755	NA
"4422"	"Hakea salicifolia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.34463773	NA
"4423"	"Hakea scoparia"	NA	NA	NA	NA	NA	NA	NA	NA	2.001240195	0.494	NA	NA	NA	NA	1.695727744	NA
"4424"	"Hakea scopariatrycherica"	NA	NA	NA	NA	NA	NA	NA	NA	3.039117975	0.615	NA	NA	NA	NA	1.589641355	NA
"4425"	"Hakea sericea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.712824617	NA
"4426"	"Hakea spathulata"	NA	NA	NA	NA	NA	NA	NA	NA	1.584816152	0.498	NA	NA	NA	NA	3.129700559	NA
"4427"	"Hakea stenocarpa"	NA	NA	NA	NA	NA	NA	NA	NA	1.115996652	0.6115	NA	NA	NA	NA	5.492848016	NA
"4428"	"Hakea stenophylla"	NA	NA	NA	NA	NA	NA	NA	NA	3.589143939	0.872	NA	NA	NA	NA	2.435121061	NA
"4429"	"Hakea strumosa"	NA	NA	NA	NA	NA	NA	NA	NA	1.945966721	0.3115	NA	NA	NA	NA	1.263515356	NA
"4430"	"Hakea subsulcata"	NA	NA	NA	NA	NA	NA	NA	NA	2.273604534	0.732	NA	NA	NA	NA	2.536020322	NA
"4431"	"Hakea sulcata"	NA	NA	NA	NA	NA	NA	NA	NA	2.31230256	0.441	NA	NA	NA	NA	1.501582525	NA
"4432"	"Hakea tephrosperma"	NA	NA	NA	NA	NA	NA	NA	NA	2.78004650066667	0.770153104328571	NA	NA	NA	NA	2.318558443	NA
"4433"	"Hakea terete-leaved"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.57104034533333	NA
"4434"	"Hakea teretifolia"	NA	NA	NA	NA	NA	NA	NA	NA	1.32566892333333	0.530478694785714	NA	NA	NA	NA	4.696065208	NA
"4435"	"Hakea trifurcata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.31860144785714	NA
"4436"	"Hakea tuberculata"	NA	NA	NA	NA	NA	NA	NA	NA	1.132987306	0.48	NA	NA	NA	NA	4.236587621	NA
"4437"	"Hakea ulicina"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.703703703	NA
"4438"	"Hakea undulata"	NA	NA	NA	NA	NA	NA	NA	NA	1.532464362	0.778	NA	NA	NA	NA	5.063739288	NA
"4439"	"Hakea varia"	NA	NA	NA	NA	NA	NA	NA	NA	1.426782714	0.339	NA	NA	NA	NA	2.368966181	NA
"4440"	"Hakea verrucosa"	NA	NA	NA	NA	NA	NA	NA	NA	1.45987926	0.358	NA	NA	NA	NA	1.915599237	NA
"4441"	"Hakea victoria"	NA	NA	NA	NA	NA	NA	NA	NA	2.262603669	0.418333333333333	NA	NA	NA	NA	2.78964793166667	NA
"4442"	"Halenia weddelliana"	NA	NA	NA	NA	NA	NA	NA	NA	1.4784	1.68	NA	NA	NA	NA	11.363636363	NA
"4443"	"Halerpestes ruthenica"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.61133333332	NA	NA	NA	NA	NA	NA
"4444"	"Halerpestes sarmentosa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.035775127	NA
"4445"	"Halgania cyanea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.827651006	NA
"4446"	"Halimione pedunculata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.382	NA
"4447"	"Halimione portulacoides"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.9	NA
"4448"	"Halimium commutatum"	NA	NA	NA	NA	NA	NA	NA	NA	2.706678434	0.92	NA	NA	NA	NA	3.399	NA
"4449"	"Halimium halimifolium"	NA	152	NA	NA	NA	NA	NA	NA	2.240158128	1.36	NA	NA	NA	NA	6.071	NA
"4450"	"Halimium umbellatum"	NA	NA	NA	NA	NA	NA	NA	NA	3.570424515	1.27	NA	NA	NA	NA	3.557	NA
"4451"	"Halimocnemis sp"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5	NA	NA	NA	NA	NA	NA
"4452"	"Halocarpus bidwillii"	NA	NA	NA	NA	NA	NA	NA	NA	1.738329277	1.11977023755	NA	NA	NA	NA	4.02545628325	NA
"4453"	"Halocarpus biformis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.9245689915	NA
"4454"	"Halocnemum strobilaceum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.16266666666667	NA	NA	NA	NA	NA	NA
"4455"	"Halogeton glomeratus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.88	NA	NA	NA	NA	NA	NA
"4456"	"Halophila ovalis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42.2	NA
"4457"	"Halophytic meadow"	NA	45	NA	NA	NA	NA	NA	NA	NA	1.277	NA	NA	NA	NA	NA	NA
"4458"	"Halophytic meadow–steppe"	36.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4459"	"Haloragis aspera"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.218450355	NA
"4460"	"Haloragis glauca"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.4	NA
"4461"	"Halostachys caspica"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.725	NA	NA	NA	NA	NA	NA
"4462"	"Haloxylon ammodendron"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.30027777776667	NA	NA	NA	0.8	NA	NA
"4463"	"Haloxylon aphyllum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.23	NA	NA	NA	NA	NA	NA
"4464"	"Haloxylon persicum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.15661904761429	NA	NA	NA	0.74	NA	NA
"4465"	"Hamamelis virginiana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.7199354315	NA
"4466"	"Hamelia axillaris"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.8382263541176	NA
"4467"	"Hamelia patens"	NA	NA	NA	NA	NA	NA	NA	NA	2.21442	3.34	NA	NA	NA	NA	15.082956259	NA
"4468"	"Hampea appendiculata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.41326152	NA	NA	NA	NA	17.056169443381	NA
"4469"	"Hampea nutricia"	NA	NA	NA	NA	NA	NA	NA	NA	1.289310589	2.1055	NA	NA	NA	NA	16.334338211	NA
"4470"	"Hancornia speciosa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.019	NA	NA	NA	NA	NA	NA
"4471"	"Hannoa chlorantha"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5725	NA	NA	NA	NA	NA	NA
"4472"	"Haplopappus foliosus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.05	NA	NA	NA	NA	NA	NA
"4473"	"Haplopappus glutinosus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.59	NA	NA	NA	NA	NA	NA
"4474"	"Haplopappus macronema"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.5	NA	NA	NA	NA	NA	NA
"4475"	"Haplopappus sp"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7	NA	NA	NA	NA	NA	NA
"4476"	"Haplostichanthus sp"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.888888888	NA
"4477"	"Hardenbergia violacea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.2984606955	NA
"4478"	"Hardwickia binata"	NA	NA	NA	NA	NA	NA	NA	NA	2.40784	2.02	NA	NA	NA	NA	8.389261744	NA
"4479"	"Harmsiodoxa blennodioides"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.46558319	NA
"4480"	"Harmsiodoxa puberula"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.4793251025	NA
"4481"	"Harpephyllum caffrum"	NA	NA	NA	NA	NA	NA	NA	NA	2.26371308	1.073	NA	NA	NA	NA	4.74	NA
"4482"	"Harpochloa falx"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.785	NA	0.1	NA	NA	NA	NA
"4483"	"Harpullia rhyticarpa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.157894736	NA
"4484"	"Hartogiella schinoides"	NA	NA	NA	NA	NA	NA	NA	NA	2.710526315	1.339	NA	NA	NA	NA	4.94	NA
"4485"	"Hasseltia floribunda"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.341640064	NA	NA	NA	NA	19.1884842932432	NA
"4486"	"Haumania danckelmaniana"	NA	NA	NA	NA	NA	NA	NA	NA	1.288135593	3.04	NA	NA	NA	NA	23.6	NA
"4487"	"Havardia albicans"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.115509378	NA	NA	NA	NA	NA	NA
"4488"	"Havetiopsis flexilis"	NA	NA	NA	NA	NA	NA	NA	NA	1.34	1	NA	NA	NA	NA	6.32835029466667	NA
"4489"	"Hebe arganthera"	NA	NA	NA	NA	NA	NA	NA	NA	2.818783442	1.30179338105	NA	NA	NA	NA	4.624643179	NA
"4490"	"Hebe cockayniana"	NA	NA	NA	NA	NA	NA	NA	NA	2.306168656	1.0986391412	NA	NA	NA	NA	4.758014029	NA
"4491"	"Hebe franciscana"	NA	NA	NA	NA	NA	NA	NA	NA	1.599061351	2.338333333325	NA	NA	NA	NA	12.7688898605	11.3
"4492"	"Hebe hectorii"	NA	NA	NA	NA	NA	NA	NA	NA	2.596247196	0.6077350392	NA	NA	NA	NA	2.332097187	NA
"4493"	"Hebe odora"	NA	NA	NA	NA	NA	NA	NA	NA	1.820912284	0.72066793595	NA	NA	NA	NA	4.324341505	NA
"4494"	"Hebe pauciflora"	NA	NA	NA	NA	NA	NA	NA	NA	2.015923323	1.2784433031	NA	NA	NA	NA	6.334003836	NA
"4495"	"Hebe pauciramosa"	NA	NA	NA	NA	NA	NA	NA	NA	2.061122221	0.6387075401	NA	NA	NA	NA	3.092563233	NA
"4496"	"Hebe salicifolia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.92303306	NA
"4497"	"Hebe subalpina"	NA	NA	NA	NA	NA	NA	NA	NA	2.092511467	0.96233495295	NA	NA	NA	NA	4.610105706	NA
"4498"	"Heberdenia bahamensis"	NA	NA	NA	NA	NA	NA	NA	NA	1.0508848	0.929	NA	NA	NA	NA	8.840169731	NA
"4499"	"Hedera canariensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.299435028	NA
"4500"	"Hedera helix"	NA	NA	NA	NA	NA	NA	NA	NA	1.01785445	1.56690058476842	NA	NA	NA	NA	11.8558618498831	14.4
"4501"	"Hedycarya angustifolia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.754191627	NA
"4502"	"Hedycarya arborea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.162892845	NA
"4503"	"Hedychium flavescens"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.95	NA	NA	NA	NA	18.691588785	NA
"4504"	"Hedychium gardnerianum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.48	NA	NA	NA	NA	16.7	NA
"4505"	"Hedyosmum arborescens"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.71333325	NA	NA	NA	NA	9.099999999	NA
"4506"	"Hedyosmum bonplandianum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.075055187	NA
"4507"	"Hedyosmum mexicanum"	NA	NA	NA	NA	NA	NA	NA	NA	0.974477958	2.44	NA	NA	NA	NA	21.55	NA
"4508"	"Hedyotis acuminata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.18	NA	NA	NA	NA	15.290519877	NA
"4509"	"Hedyotis centranthoides"	NA	NA	NA	NA	NA	NA	NA	NA	1.5641081055	1.27	NA	NA	NA	NA	8.1196525805	NA
"4510"	"Hedyotis fosbergii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.82	NA	NA	NA	NA	8.680555555	NA
"4511"	"Hedyotis terminalis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.44	NA	NA	NA	NA	6.693440428	NA
"4512"	"Hedypnois cretica"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37	NA
"4513"	"Hedysarum alpinum"	NA	NA	NA	NA	NA	NA	NA	NA	2.4512	3.83	NA	NA	NA	NA	15.625	NA
"4514"	"Hedysarum caucasicum"	NA	NA	NA	NA	NA	NA	NA	NA	1.8136771825	3.87241010483333	NA	NA	NA	NA	25.1623829035	NA
"4515"	"Hedysarum fruticosum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.28233333333333	NA	NA	NA	NA	NA	NA
"4516"	"Hedysarum gmelinii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.423	NA	NA	NA	NA	NA	NA
"4517"	"Hedysarum mackenzii"	NA	NA	NA	NA	NA	NA	NA	NA	4.8222	5.13	NA	NA	NA	NA	10.638297872	NA
"4518"	"Hedysarum minjanense"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.325203252	NA
"4519"	"Hedysarum scoparium"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.715	NA	NA	NA	NA	NA	NA
"4520"	"Hedysarum tanguticum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.11	NA	NA	NA	NA	NA	NA
"4521"	"Heisteria acuminata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.586839171	NA
"4522"	"Heisteria concinna"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.481504447	NA	NA	NA	NA	9.62000439472414	NA
"4523"	"Heisteria scandens"	NA	NA	NA	NA	NA	NA	NA	NA	1.619135234	1.7617925155	NA	NA	NA	NA	15.2782057996	NA
"4524"	"Heisteria spruceana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.44	NA	NA	NA	NA	NA	NA
"4525"	"Helianthella quinquenervis"	NA	NA	NA	NA	NA	NA	NA	NA	1.469555933	2.4982450869	NA	NA	NA	NA	17	NA
"4526"	"Helianthemum apenninum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.4	NA
"4527"	"Helianthemum bicknellii"	27.9561686428571	NA	NA	NA	NA	NA	NA	NA	1.22950143533333	1.694825	NA	NA	NA	NA	14.8220120602857	NA
"4528"	"Helianthemum canum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.6	NA
"4529"	"Helianthemum grandiflorum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.16	NA	NA	NA	NA	12.49	NA
"4530"	"Helianthemum hirtum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.106662546	NA
"4531"	"Helianthemum marifolium"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.659559675	NA
"4532"	"Helianthemum nummularium"	NA	NA	NA	NA	NA	NA	NA	NA	1.62525951166667	2.25733482905385	NA	NA	NA	NA	14.055520785061	20.7
"4533"	"Helianthemum oelandicum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.69	NA
"4534"	"Helianthemum pilosum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.384215991	NA
"4535"	"Helianthemum salicifolium"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.104372355	NA
"4536"	"Helianthemum squamatum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.14	NA	NA	NA	NA	10.444709878	NA
"4537"	"Helianthemum syriacum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.698	NA	NA	NA	NA	5.326768994	NA
"4538"	"Helianthostylis sprucei"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.255	NA	NA	NA	NA	NA	NA
"4539"	"Helianthus annuus"	NA	NA	NA	NA	NA	NA	NA	NA	2.774834437	2.995	NA	NA	NA	NA	19.3993169396	20.8
"4540"	"Helianthus grosseserratus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.026988038	NA
"4541"	"Helianthus laetiflorus"	27.1674659666667	NA	NA	NA	NA	NA	NA	NA	2.04877845133333	1.5939	NA	NA	NA	NA	7.8938915625	NA
"4542"	"Helianthus microcephalus"	NA	NA	NA	NA	NA	NA	NA	NA	1.04127490033333	2.62	NA	NA	NA	NA	25.1	NA
"4543"	"Helianthus sp"	29.92395818	NA	NA	NA	NA	NA	NA	NA	1.6050485232	1.43666	NA	NA	NA	NA	8.84396066116667	NA
"4544"	"Helianthus tuberosus"	13.132753105	NA	NA	NA	NA	NA	NA	NA	1.378483848	3.38693405456667	NA	NA	NA	NA	31.413495015	NA
"4545"	"Helichrysum aggregatum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.776306407	NA
"4546"	"Helichrysum apiculatum"	NA	NA	NA	NA	NA	NA	NA	NA	1.035156632	2.71	NA	NA	NA	NA	21.2936999726667	NA
"4547"	"Helichrysum arenarium"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.73	NA	NA	NA	NA	18.916	NA
"4548"	"Helichrysum bracteatum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.69	NA
"4549"	"Helichrysum elatum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.439240797	NA
"4550"	"Helichrysum filicaule"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.175587354	NA
"4551"	"Helichrysum plicatum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.806375442	NA
"4552"	"Helichrysum rutidolepis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.21	NA
"4553"	"Helichrysum stoechas"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4395	NA	NA	NA	NA	14.0061495655	NA
"4554"	"Helicia cochinchinensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6	NA	NA	NA	NA	13.1	NA
"4555"	"Helicia formosana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.01	NA	NA	NA	NA	NA	NA
"4556"	"Helicia rengetiensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.856	NA	NA	NA	NA	NA	NA
"4557"	"Heliconia irrasa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.82278481	NA
"4558"	"Heliconia pogonantha"	NA	NA	NA	NA	NA	NA	NA	NA	1.291759465	2.318316493	NA	NA	NA	NA	17.958388445	NA
"4559"	"Helicostylis pedunculata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.335	NA	NA	NA	NA	NA	NA
