"obsID"	"traitcolnum"	"traitname"	"invCWM"	"natCWM"	"numspp"	"numinfospp"	"info"
"1386"	"88"	"10"	"MeasID_12"	1.2873492924	1.07595751188773	10	"9"	NA
"1387"	"88"	"11"	"MeasID_13"	0	0.193201944444444	10	"2"	NA
"1388"	"88"	"12"	"MeasID_14"	0	0.0916564111111113	10	"2"	NA
"1389"	"88"	"13"	"MeasID_15"	0	0.0999630685833335	10	"1"	NA
"1390"	"88"	"14"	"MeasID_16"	0	0.11472485	10	"1"	NA
"1391"	"88"	"15"	"MeasID_17"	20.130607228375	11.3189197362699	10	"10"	NA
"1392"	"88"	"16"	"MeasID_18"	0	6.88133333333334	10	"4"	NA
"1393"	"89"	"1"	"MeasID_3"	12.0721290386742	9.33526103754167	11	"5"	NA
"1394"	"89"	"2"	"MeasID_4"	NA	NA	11	"0"	NA
"1395"	"89"	"3"	"MeasID_5"	NA	NA	11	"0"	NA
"1396"	"89"	"4"	"MeasID_6"	NA	NA	11	"0"	NA
"1397"	"89"	"5"	"MeasID_7"	NA	NA	11	"0"	NA
"1398"	"89"	"6"	"MeasID_8"	NA	NA	11	"0"	NA
"1399"	"89"	"7"	"MeasID_9"	NA	NA	11	"0"	NA
"1400"	"89"	"8"	"MeasID_10"	NA	NA	11	"0"	NA
"1401"	"89"	"9"	"MeasID_11"	1.42884410836402	1.45049044155042	11	"10"	NA
"1402"	"89"	"10"	"MeasID_12"	2.20700471399592	2.30689018539551	11	"11"	NA
"1403"	"89"	"11"	"MeasID_13"	0.232844444444444	0.129101388888889	11	"3"	NA
"1404"	"89"	"12"	"MeasID_14"	0.69050366133594	0.564852261469534	11	"6"	NA
"1405"	"89"	"13"	"MeasID_15"	0.251205662677435	0.276326228945179	11	"2"	NA
"1406"	"89"	"14"	"MeasID_16"	0.207769363636364	0.2285463	11	"1"	NA
"1407"	"89"	"15"	"MeasID_17"	20.823725920089	21.2175181657979	11	"11"	NA
"1408"	"89"	"16"	"MeasID_18"	14.3090909090909	15.74	11	"6"	NA
"1409"	"90"	"1"	"MeasID_3"	47.2271145033281	7.22527595600804	10	"6"	NA
"1410"	"90"	"2"	"MeasID_4"	NA	NA	10	"0"	NA
"1411"	"90"	"3"	"MeasID_5"	NA	NA	10	"0"	NA
"1412"	"90"	"4"	"MeasID_6"	NA	NA	10	"0"	NA
"1413"	"90"	"5"	"MeasID_7"	NA	NA	10	"0"	NA
"1414"	"90"	"6"	"MeasID_8"	20	0	10	"1"	NA
"1415"	"90"	"7"	"MeasID_9"	NA	NA	10	"0"	NA
"1416"	"90"	"8"	"MeasID_10"	28	0	10	"1"	NA
"1417"	"90"	"9"	"MeasID_11"	1.80608733215542	0.46288264927771	10	"7"	NA
"1418"	"90"	"10"	"MeasID_12"	3.0802776495088	1.07595751188773	10	"9"	NA
"1419"	"90"	"11"	"MeasID_13"	1.02640388888889	0.193201944444444	10	"3"	NA
"1420"	"90"	"12"	"MeasID_14"	0.593312822222222	0.0916564111111113	10	"3"	NA
"1421"	"90"	"13"	"MeasID_15"	0.199926137166667	0.0999630685833335	10	"1"	NA
"1422"	"90"	"14"	"MeasID_16"	0.2294497	0.11472485	10	"1"	NA
"1423"	"90"	"15"	"MeasID_17"	39.6269587009149	11.3189197362699	10	"10"	NA
"1424"	"90"	"16"	"MeasID_18"	9.74666666666667	6.88133333333334	10	"4"	NA
"1425"	"91"	"1"	"MeasID_3"	47.2271145033281	7.22527595600804	10	"6"	NA
"1426"	"91"	"2"	"MeasID_4"	NA	NA	10	"0"	NA
"1427"	"91"	"3"	"MeasID_5"	NA	NA	10	"0"	NA
"1428"	"91"	"4"	"MeasID_6"	NA	NA	10	"0"	NA
"1429"	"91"	"5"	"MeasID_7"	NA	NA	10	"0"	NA
"1430"	"91"	"6"	"MeasID_8"	20	0	10	"1"	NA
"1431"	"91"	"7"	"MeasID_9"	NA	NA	10	"0"	NA
"1432"	"91"	"8"	"MeasID_10"	28	0	10	"1"	NA
"1433"	"91"	"9"	"MeasID_11"	1.80608733215542	0.46288264927771	10	"7"	NA
"1434"	"91"	"10"	"MeasID_12"	3.0802776495088	1.07595751188773	10	"9"	NA
"1435"	"91"	"11"	"MeasID_13"	1.02640388888889	0.193201944444444	10	"3"	NA
"1436"	"91"	"12"	"MeasID_14"	0.593312822222222	0.0916564111111113	10	"3"	NA
"1437"	"91"	"13"	"MeasID_15"	0.199926137166667	0.0999630685833335	10	"1"	NA
"1438"	"91"	"14"	"MeasID_16"	0.2294497	0.11472485	10	"1"	NA
"1439"	"91"	"15"	"MeasID_17"	39.6269587009149	11.3189197362699	10	"10"	NA
"1440"	"91"	"16"	"MeasID_18"	9.74666666666667	6.88133333333334	10	"4"	NA
"1441"	"92"	"1"	"MeasID_3"	7.76666666666666	11.65	3	"1"	NA
"1442"	"92"	"2"	"MeasID_4"	NA	NA	3	"0"	NA
"1443"	"92"	"3"	"MeasID_5"	NA	NA	3	"0"	NA
"1444"	"92"	"4"	"MeasID_6"	NA	NA	3	"0"	NA
"1445"	"92"	"5"	"MeasID_7"	NA	NA	3	"0"	NA
"1446"	"92"	"6"	"MeasID_8"	NA	NA	3	"0"	NA
"1447"	"92"	"7"	"MeasID_9"	NA	NA	3	"0"	NA
"1448"	"92"	"8"	"MeasID_10"	NA	NA	3	"0"	NA
"1449"	"92"	"9"	"MeasID_11"	1.01672860774074	0.62335529211111	3	"2"	NA
"1450"	"92"	"10"	"MeasID_12"	1.9245790488101	1.24457690655682	3	"2"	NA
"1451"	"92"	"11"	"MeasID_13"	NA	NA	3	"0"	NA
"1452"	"92"	"12"	"MeasID_14"	0.33857142857143	0.507857142857145	3	"1"	NA
"1453"	"92"	"13"	"MeasID_15"	NA	NA	3	"0"	NA
"1454"	"92"	"14"	"MeasID_16"	0.333333333333333	0.5	3	"1"	NA
"1455"	"92"	"15"	"MeasID_17"	14.0481680250375	12.8676448563895	3	"2"	NA
"1456"	"92"	"16"	"MeasID_18"	8.76666666666667	13.15	3	"1"	NA
"1457"	"93"	"1"	"MeasID_3"	0.998295454545455	1.098125	11	"1"	NA
"1458"	"93"	"2"	"MeasID_4"	NA	NA	11	"0"	NA
"1459"	"93"	"3"	"MeasID_5"	NA	NA	11	"0"	NA
"1460"	"93"	"4"	"MeasID_6"	NA	NA	11	"0"	NA
"1461"	"93"	"5"	"MeasID_7"	NA	NA	11	"0"	NA
"1462"	"93"	"6"	"MeasID_8"	NA	NA	11	"0"	NA
"1463"	"93"	"7"	"MeasID_9"	NA	NA	11	"0"	NA
"1464"	"93"	"8"	"MeasID_10"	NA	NA	11	"0"	NA
"1465"	"93"	"9"	"MeasID_11"	1.73504393425455	1.90854832768	11	"10"	NA
"1466"	"93"	"10"	"MeasID_12"	2.75910914153758	1.63847838902467	11	"11"	NA
"1467"	"93"	"11"	"MeasID_13"	NA	NA	11	"0"	NA
"1468"	"93"	"12"	"MeasID_14"	NA	NA	11	"0"	NA
"1469"	"93"	"13"	"MeasID_15"	NA	NA	11	"0"	NA
"1470"	"93"	"14"	"MeasID_16"	0.0331818181818182	0.0365	11	"1"	NA
"1471"	"93"	"15"	"MeasID_17"	20.9832016905013	10.4931714451681	11	"11"	NA
"1472"	"93"	"16"	"MeasID_18"	NA	NA	11	"0"	NA
"1473"	"94"	"1"	"MeasID_3"	15.592552899875	13.3434226666667	4	"2"	NA
"1474"	"94"	"2"	"MeasID_4"	NA	NA	4	"0"	NA
"1475"	"94"	"3"	"MeasID_5"	NA	NA	4	"0"	NA
"1476"	"94"	"4"	"MeasID_6"	NA	NA	4	"0"	NA
"1477"	"94"	"5"	"MeasID_7"	NA	NA	4	"0"	NA
"1478"	"94"	"6"	"MeasID_8"	NA	NA	4	"0"	NA
"1479"	"94"	"7"	"MeasID_9"	NA	NA	4	"0"	NA
"1480"	"94"	"8"	"MeasID_10"	NA	NA	4	"0"	NA
"1481"	"94"	"9"	"MeasID_11"	0.42710716475	0.207844225666667	4	"2"	NA
"1482"	"94"	"10"	"MeasID_12"	1.7749329723147	1.63259895476961	4	"3"	NA
"1483"	"94"	"11"	"MeasID_13"	NA	NA	4	"0"	NA
"1484"	"94"	"12"	"MeasID_14"	0.953572291666667	0.927238833333333	4	"2"	NA
"1485"	"94"	"13"	"MeasID_15"	NA	NA	4	"0"	NA
"1486"	"94"	"14"	"MeasID_16"	NA	NA	4	"0"	NA
"1487"	"94"	"15"	"MeasID_17"	16.2321481202841	12.1798527621667	4	"3"	NA
"1488"	"94"	"16"	"MeasID_18"	NA	NA	4	"0"	NA
"1489"	"95"	"1"	"MeasID_3"	11.16997179975	0	2	"1"	NA
"1490"	"95"	"2"	"MeasID_4"	NA	NA	2	"0"	NA
"1491"	"95"	"3"	"MeasID_5"	NA	NA	2	"0"	NA
"1492"	"95"	"4"	"MeasID_6"	NA	NA	2	"0"	NA
"1493"	"95"	"5"	"MeasID_7"	NA	NA	2	"0"	NA
"1494"	"95"	"6"	"MeasID_8"	NA	NA	2	"0"	NA
"1495"	"95"	"7"	"MeasID_9"	NA	NA	2	"0"	NA
"1496"	"95"	"8"	"MeasID_10"	NA	NA	2	"0"	NA
"1497"	"95"	"9"	"MeasID_11"	0.542447991	0	2	"1"	NA
"1498"	"95"	"10"	"MeasID_12"	2.24930084580834	2.29666666666667	2	"2"	NA
"1499"	"95"	"11"	"MeasID_13"	NA	NA	2	"0"	NA
"1500"	"95"	"12"	"MeasID_14"	0.516286333333335	0	2	"1"	NA
"1501"	"95"	"13"	"MeasID_15"	NA	NA	2	"0"	NA
"1502"	"95"	"14"	"MeasID_16"	NA	NA	2	"0"	NA
"1503"	"95"	"15"	"MeasID_17"	14.1945170973182	0	2	"1"	NA
"1504"	"95"	"16"	"MeasID_18"	NA	NA	2	"0"	NA
"1505"	"96"	"1"	"MeasID_3"	NA	NA	4	"0"	NA
"1506"	"96"	"2"	"MeasID_4"	NA	NA	4	"0"	NA
"1507"	"96"	"3"	"MeasID_5"	NA	NA	4	"0"	NA
"1508"	"96"	"4"	"MeasID_6"	NA	NA	4	"0"	NA
"1509"	"96"	"5"	"MeasID_7"	NA	NA	4	"0"	NA
"1510"	"96"	"6"	"MeasID_8"	NA	NA	4	"0"	NA
"1511"	"96"	"7"	"MeasID_9"	NA	NA	4	"0"	NA
"1512"	"96"	"8"	"MeasID_10"	NA	NA	4	"0"	NA
"1513"	"96"	"9"	"MeasID_11"	2.96163914270732	0	4	"1"	NA
"1514"	"96"	"10"	"MeasID_12"	3.38470568309176	0.674666666666667	4	"3"	NA
"1515"	"96"	"11"	"MeasID_13"	1.7308569749	0	4	"1"	NA
"1516"	"96"	"12"	"MeasID_14"	3.30978846153462	0	4	"1"	NA
"1517"	"96"	"13"	"MeasID_15"	NA	NA	4	"0"	NA
"1518"	"96"	"14"	"MeasID_16"	2.63639589999667	0	4	"1"	NA
"1519"	"96"	"15"	"MeasID_17"	10.1296377606941	0	4	"1"	NA
"1520"	"96"	"16"	"MeasID_18"	3.018536825	0	4	"1"	NA
"1521"	"97"	"1"	"MeasID_3"	NA	NA	9	"0"	NA
"1522"	"97"	"2"	"MeasID_4"	NA	NA	9	"0"	NA
"1523"	"97"	"3"	"MeasID_5"	NA	NA	9	"0"	NA
"1524"	"97"	"4"	"MeasID_6"	NA	NA	9	"0"	NA
"1525"	"97"	"5"	"MeasID_7"	NA	NA	9	"0"	NA
"1526"	"97"	"6"	"MeasID_8"	NA	NA	9	"0"	NA
"1527"	"97"	"7"	"MeasID_9"	NA	NA	9	"0"	NA
"1528"	"97"	"8"	"MeasID_10"	NA	NA	9	"0"	NA
"1529"	"97"	"9"	"MeasID_11"	3.01634330987745	0.660140174112135	9	"4"	NA
"1530"	"97"	"10"	"MeasID_12"	5.68080587220279	0.46150278992189	9	"6"	NA
"1531"	"97"	"11"	"MeasID_13"	1.7308569749	0	9	"1"	NA
"1532"	"97"	"12"	"MeasID_14"	3.885	0	9	"1"	NA
"1533"	"97"	"13"	"MeasID_15"	NA	NA	9	"0"	NA
"1534"	"97"	"14"	"MeasID_16"	2.97544444444444	0.06125	9	"2"	NA
"1535"	"97"	"15"	"MeasID_17"	23.252347380521	1.58389895927361	9	"4"	NA
"1536"	"97"	"16"	"MeasID_18"	3.018536825	0	9	"1"	NA
"1537"	"98"	"1"	"MeasID_3"	22.3399435995	25.7391165673058	5	"5"	NA
"1538"	"98"	"2"	"MeasID_4"	NA	NA	5	"0"	NA
"1539"	"98"	"3"	"MeasID_5"	NA	NA	5	"0"	NA
"1540"	"98"	"4"	"MeasID_6"	NA	NA	5	"0"	NA
"1541"	"98"	"5"	"MeasID_7"	NA	NA	5	"0"	NA
"1542"	"98"	"6"	"MeasID_8"	NA	NA	5	"0"	NA
"1543"	"98"	"7"	"MeasID_9"	NA	NA	5	"0"	NA
"1544"	"98"	"8"	"MeasID_10"	NA	NA	5	"0"	NA
"1545"	"98"	"9"	"MeasID_11"	1.084895982	1.66214549746498	5	"5"	NA
"1546"	"98"	"10"	"MeasID_12"	2.20193502495	2.21373398216674	5	"5"	NA
"1547"	"98"	"11"	"MeasID_13"	NA	NA	5	"0"	NA
"1548"	"98"	"12"	"MeasID_14"	1.03257266666667	1.12919524644146	5	"4"	NA
"1549"	"98"	"13"	"MeasID_15"	NA	NA	5	"0"	NA
"1550"	"98"	"14"	"MeasID_16"	0	0.993579840275	5	"2"	NA
"1551"	"98"	"15"	"MeasID_17"	28.3890341946364	18.3150596636341	5	"5"	NA
"1552"	"98"	"16"	"MeasID_18"	NA	NA	5	"0"	NA
"1553"	"99"	"1"	"MeasID_3"	22.3399435995	25.7391165673058	5	"5"	NA
"1554"	"99"	"2"	"MeasID_4"	NA	NA	5	"0"	NA
"1555"	"99"	"3"	"MeasID_5"	NA	NA	5	"0"	NA
"1556"	"99"	"4"	"MeasID_6"	NA	NA	5	"0"	NA
"1557"	"99"	"5"	"MeasID_7"	NA	NA	5	"0"	NA
"1558"	"99"	"6"	"MeasID_8"	NA	NA	5	"0"	NA
"1559"	"99"	"7"	"MeasID_9"	NA	NA	5	"0"	NA
"1560"	"99"	"8"	"MeasID_10"	NA	NA	5	"0"	NA
"1561"	"99"	"9"	"MeasID_11"	1.084895982	1.66214549746498	5	"5"	NA
"1562"	"99"	"10"	"MeasID_12"	2.20193502495	2.21373398216674	5	"5"	NA
"1563"	"99"	"11"	"MeasID_13"	NA	NA	5	"0"	NA
"1564"	"99"	"12"	"MeasID_14"	1.03257266666667	1.12919524644146	5	"4"	NA
"1565"	"99"	"13"	"MeasID_15"	NA	NA	5	"0"	NA
"1566"	"99"	"14"	"MeasID_16"	0	0.993579840275	5	"2"	NA
"1567"	"99"	"15"	"MeasID_17"	28.3890341946364	18.3150596636341	5	"5"	NA
"1568"	"99"	"16"	"MeasID_18"	NA	NA	5	"0"	NA
"1569"	"100"	"1"	"MeasID_3"	22.3399435995	25.7391165673058	5	"5"	NA
"1570"	"100"	"2"	"MeasID_4"	NA	NA	5	"0"	NA
"1571"	"100"	"3"	"MeasID_5"	NA	NA	5	"0"	NA
"1572"	"100"	"4"	"MeasID_6"	NA	NA	5	"0"	NA
"1573"	"100"	"5"	"MeasID_7"	NA	NA	5	"0"	NA
"1574"	"100"	"6"	"MeasID_8"	NA	NA	5	"0"	NA
"1575"	"100"	"7"	"MeasID_9"	NA	NA	5	"0"	NA
"1576"	"100"	"8"	"MeasID_10"	NA	NA	5	"0"	NA
"1577"	"100"	"9"	"MeasID_11"	1.084895982	1.66214549746498	5	"5"	NA
"1578"	"100"	"10"	"MeasID_12"	2.20193502495	2.21373398216674	5	"5"	NA
"1579"	"100"	"11"	"MeasID_13"	NA	NA	5	"0"	NA
"1580"	"100"	"12"	"MeasID_14"	1.03257266666667	1.12919524644146	5	"4"	NA
"1581"	"100"	"13"	"MeasID_15"	NA	NA	5	"0"	NA
"1582"	"100"	"14"	"MeasID_16"	0	0.993579840275	5	"2"	NA
"1583"	"100"	"15"	"MeasID_17"	28.3890341946364	18.3150596636341	5	"5"	NA
"1584"	"100"	"16"	"MeasID_18"	NA	NA	5	"0"	NA
"1585"	"101"	"1"	"MeasID_3"	11.923014514706	0	2	"1"	NA
"1586"	"101"	"2"	"MeasID_4"	NA	NA	2	"0"	NA
"1587"	"101"	"3"	"MeasID_5"	NA	NA	2	"0"	NA
"1588"	"101"	"4"	"MeasID_6"	NA	NA	2	"0"	NA
"1589"	"101"	"5"	"MeasID_7"	NA	NA	2	"0"	NA
"1590"	"101"	"6"	"MeasID_8"	NA	NA	2	"0"	NA
"1591"	"101"	"7"	"MeasID_9"	NA	NA	2	"0"	NA
"1592"	"101"	"8"	"MeasID_10"	NA	NA	2	"0"	NA
"1593"	"101"	"9"	"MeasID_11"	0.7810726	0	2	"1"	NA
"1594"	"101"	"10"	"MeasID_12"	0.4891	1.4952	2	"2"	NA
"1595"	"101"	"11"	"MeasID_13"	NA	NA	2	"0"	NA
"1596"	"101"	"12"	"MeasID_14"	NA	NA	2	"0"	NA
"1597"	"101"	"13"	"MeasID_15"	NA	NA	2	"0"	NA
"1598"	"101"	"14"	"MeasID_16"	NA	NA	2	"0"	NA
"1599"	"101"	"15"	"MeasID_17"	14.099311451681	12.73391968425	2	"2"	NA
"1600"	"101"	"16"	"MeasID_18"	NA	NA	2	"0"	NA
"1601"	"102"	"1"	"MeasID_3"	11.923014514706	0	2	"1"	NA
"1602"	"102"	"2"	"MeasID_4"	NA	NA	2	"0"	NA
"1603"	"102"	"3"	"MeasID_5"	NA	NA	2	"0"	NA
"1604"	"102"	"4"	"MeasID_6"	NA	NA	2	"0"	NA
"1605"	"102"	"5"	"MeasID_7"	NA	NA	2	"0"	NA
"1606"	"102"	"6"	"MeasID_8"	NA	NA	2	"0"	NA
"1607"	"102"	"7"	"MeasID_9"	NA	NA	2	"0"	NA
"1608"	"102"	"8"	"MeasID_10"	NA	NA	2	"0"	NA
"1609"	"102"	"9"	"MeasID_11"	0.7810726	3.02512529242	2	"2"	NA
"1610"	"102"	"10"	"MeasID_12"	0.4891	0.7161	2	"2"	NA
"1611"	"102"	"11"	"MeasID_13"	NA	NA	2	"0"	NA
"1612"	"102"	"12"	"MeasID_14"	NA	NA	2	"0"	NA
"1613"	"102"	"13"	"MeasID_15"	0	1.414799087625	2	"1"	NA
"1614"	"102"	"14"	"MeasID_16"	NA	NA	2	"0"	NA
"1615"	"102"	"15"	"MeasID_17"	14.099311451681	5.71971820984666	2	"2"	NA
"1616"	"102"	"16"	"MeasID_18"	NA	NA	2	"0"	NA
"1617"	"103"	"1"	"MeasID_3"	10.65336180725	14.2044824096667	4	"1"	NA
"1618"	"103"	"2"	"MeasID_4"	NA	NA	4	"0"	NA
"1619"	"103"	"3"	"MeasID_5"	NA	NA	4	"0"	NA
"1620"	"103"	"4"	"MeasID_6"	NA	NA	4	"0"	NA
"1621"	"103"	"5"	"MeasID_7"	NA	NA	4	"0"	NA
"1622"	"103"	"6"	"MeasID_8"	NA	NA	4	"0"	NA
"1623"	"103"	"7"	"MeasID_9"	NA	NA	4	"0"	NA
"1624"	"103"	"8"	"MeasID_10"	NA	NA	4	"0"	NA
"1625"	"103"	"9"	"MeasID_11"	1.90772946035	1.2340612318	4	"3"	NA
"1626"	"103"	"10"	"MeasID_12"	1.26352204261069	1.13233644648509	4	"3"	NA
"1627"	"103"	"11"	"MeasID_13"	0.18955375	0.252738333333333	4	"1"	NA
"1628"	"103"	"12"	"MeasID_14"	NA	NA	4	"0"	NA
"1629"	"103"	"13"	"MeasID_15"	0.873132122815578	0.551709026254103	4	"2"	NA
"1630"	"103"	"14"	"MeasID_16"	NA	NA	4	"0"	NA
"1631"	"103"	"15"	"MeasID_17"	11.8271795534699	12.4190915098066	4	"3"	NA
"1632"	"103"	"16"	"MeasID_18"	NA	NA	4	"0"	NA
"1633"	"104"	"1"	"MeasID_3"	21.1	27.6	2	"2"	NA
"1634"	"104"	"2"	"MeasID_4"	NA	NA	2	"0"	NA
"1635"	"104"	"3"	"MeasID_5"	15.04	15.38	2	"2"	NA
"1636"	"104"	"4"	"MeasID_6"	21.1	27.6	2	"2"	NA
"1637"	"104"	"5"	"MeasID_7"	NA	NA	2	"0"	NA
"1638"	"104"	"6"	"MeasID_8"	NA	NA	2	"0"	NA
"1639"	"104"	"7"	"MeasID_9"	NA	NA	2	"0"	NA
"1640"	"104"	"8"	"MeasID_10"	NA	NA	2	"0"	NA
"1641"	"104"	"9"	"MeasID_11"	NA	NA	2	"0"	NA
"1642"	"104"	"10"	"MeasID_12"	3.245	0	2	"1"	NA
"1643"	"104"	"11"	"MeasID_13"	NA	NA	2	"0"	NA
"1644"	"104"	"12"	"MeasID_14"	NA	NA	2	"0"	NA
"1645"	"104"	"13"	"MeasID_15"	NA	NA	2	"0"	NA
"1646"	"104"	"14"	"MeasID_16"	NA	NA	2	"0"	NA
"1647"	"104"	"15"	"MeasID_17"	19.379844961	0	2	"1"	NA
"1648"	"104"	"16"	"MeasID_18"	NA	NA	2	"0"	NA
"1649"	"105"	"1"	"MeasID_3"	21.1	31.39	2	"2"	NA
"1650"	"105"	"2"	"MeasID_4"	NA	NA	2	"0"	NA
"1651"	"105"	"3"	"MeasID_5"	15.04	16.36	2	"2"	NA
"1652"	"105"	"4"	"MeasID_6"	21.1	31.39	2	"2"	NA
"1653"	"105"	"5"	"MeasID_7"	NA	NA	2	"0"	NA
"1654"	"105"	"6"	"MeasID_8"	NA	NA	2	"0"	NA
"1655"	"105"	"7"	"MeasID_9"	NA	NA	2	"0"	NA
"1656"	"105"	"8"	"MeasID_10"	NA	NA	2	"0"	NA
"1657"	"105"	"9"	"MeasID_11"	0	1.72849487062963	2	"1"	NA
"1658"	"105"	"10"	"MeasID_12"	3.245	2.91488742857143	2	"2"	NA
"1659"	"105"	"11"	"MeasID_13"	NA	NA	2	"0"	NA
"1660"	"105"	"12"	"MeasID_14"	0	1.724441	2	"1"	NA
"1661"	"105"	"13"	"MeasID_15"	NA	NA	2	"0"	NA
"1662"	"105"	"14"	"MeasID_16"	NA	NA	2	"0"	NA
"1663"	"105"	"15"	"MeasID_17"	19.379844961	16.95	2	"2"	NA
"1664"	"105"	"16"	"MeasID_18"	NA	NA	2	"0"	NA
"1665"	"106"	"1"	"MeasID_3"	21.1	28.12	2	"2"	NA
"1666"	"106"	"2"	"MeasID_4"	NA	NA	2	"0"	NA
"1667"	"106"	"3"	"MeasID_5"	15.04	16.71	2	"2"	NA
"1668"	"106"	"4"	"MeasID_6"	21.1	28.12	2	"2"	NA
"1669"	"106"	"5"	"MeasID_7"	NA	NA	2	"0"	NA
"1670"	"106"	"6"	"MeasID_8"	NA	NA	2	"0"	NA
"1671"	"106"	"7"	"MeasID_9"	NA	NA	2	"0"	NA
"1672"	"106"	"8"	"MeasID_10"	NA	NA	2	"0"	NA
"1673"	"106"	"9"	"MeasID_11"	0	1.195207962	2	"1"	NA
"1674"	"106"	"10"	"MeasID_12"	3.245	1.80744983705	2	"2"	NA
"1675"	"106"	"11"	"MeasID_13"	NA	NA	2	"0"	NA
"1676"	"106"	"12"	"MeasID_14"	0	2.460657	2	"1"	NA
"1677"	"106"	"13"	"MeasID_15"	NA	NA	2	"0"	NA
"1678"	"106"	"14"	"MeasID_16"	NA	NA	2	"0"	NA
"1679"	"106"	"15"	"MeasID_17"	19.379844961	17.4333333333333	2	"2"	NA
"1680"	"106"	"16"	"MeasID_18"	NA	NA	2	"0"	NA
"1681"	"107"	"1"	"MeasID_3"	21.1	35.87	2	"2"	NA
"1682"	"107"	"2"	"MeasID_4"	NA	NA	2	"0"	NA
"1683"	"107"	"3"	"MeasID_5"	15.04	18.27	2	"2"	NA
"1684"	"107"	"4"	"MeasID_6"	21.1	35.87	2	"2"	NA
"1685"	"107"	"5"	"MeasID_7"	NA	NA	2	"0"	NA
"1686"	"107"	"6"	"MeasID_8"	NA	NA	2	"0"	NA
"1687"	"107"	"7"	"MeasID_9"	NA	NA	2	"0"	NA
"1688"	"107"	"8"	"MeasID_10"	NA	NA	2	"0"	NA
"1689"	"107"	"9"	"MeasID_11"	0	1.520211087	2	"1"	NA
"1690"	"107"	"10"	"MeasID_12"	3.245	1.26050326682857	2	"2"	NA
"1691"	"107"	"11"	"MeasID_13"	NA	NA	2	"0"	NA
"1692"	"107"	"12"	"MeasID_14"	0	0.39125	2	"1"	NA
"1693"	"107"	"13"	"MeasID_15"	NA	NA	2	"0"	NA
"1694"	"107"	"14"	"MeasID_16"	NA	NA	2	"0"	NA
"1695"	"107"	"15"	"MeasID_17"	19.379844961	7.6714221968	2	"2"	NA
"1696"	"107"	"16"	"MeasID_18"	NA	NA	2	"0"	NA
"1697"	"108"	"1"	"MeasID_3"	21.1	21.56	2	"2"	NA
"1698"	"108"	"2"	"MeasID_4"	NA	NA	2	"0"	NA
"1699"	"108"	"3"	"MeasID_5"	15.04	16.36	2	"2"	NA
"1700"	"108"	"4"	"MeasID_6"	21.1	21.56	2	"2"	NA
"1701"	"108"	"5"	"MeasID_7"	NA	NA	2	"0"	NA
"1702"	"108"	"6"	"MeasID_8"	NA	NA	2	"0"	NA
"1703"	"108"	"7"	"MeasID_9"	NA	NA	2	"0"	NA
"1704"	"108"	"8"	"MeasID_10"	NA	NA	2	"0"	NA
"1705"	"108"	"9"	"MeasID_11"	0	1.46272274552174	2	"1"	NA
"1706"	"108"	"10"	"MeasID_12"	3.245	2.75269047618571	2	"2"	NA
"1707"	"108"	"11"	"MeasID_13"	NA	NA	2	"0"	NA
"1708"	"108"	"12"	"MeasID_14"	NA	NA	2	"0"	NA
"1709"	"108"	"13"	"MeasID_15"	NA	NA	2	"0"	NA
"1710"	"108"	"14"	"MeasID_16"	0	0.745	2	"1"	NA
"1711"	"108"	"15"	"MeasID_17"	19.379844961	15.1395891683333	2	"2"	NA
"1712"	"108"	"16"	"MeasID_18"	NA	NA	2	"0"	NA
"1713"	"109"	"1"	"MeasID_3"	21.1	21.9	2	"2"	NA
"1714"	"109"	"2"	"MeasID_4"	NA	NA	2	"0"	NA
"1715"	"109"	"3"	"MeasID_5"	15.04	15.56	2	"2"	NA
"1716"	"109"	"4"	"MeasID_6"	21.1	21.9	2	"2"	NA
"1717"	"109"	"5"	"MeasID_7"	NA	NA	2	"0"	NA
"1718"	"109"	"6"	"MeasID_8"	NA	NA	2	"0"	NA
"1719"	"109"	"7"	"MeasID_9"	NA	NA	2	"0"	NA
"1720"	"109"	"8"	"MeasID_10"	NA	NA	2	"0"	NA
"1721"	"109"	"9"	"MeasID_11"	0	1.30280296814706	2	"1"	NA
"1722"	"109"	"10"	"MeasID_12"	3.245	1.91586635699883	2	"2"	NA
"1723"	"109"	"11"	"MeasID_13"	0	0.813938888888889	2	"1"	NA
"1724"	"109"	"12"	"MeasID_14"	NA	NA	2	"0"	NA
"1725"	"109"	"13"	"MeasID_15"	0	1.99926137166667	2	"1"	NA
"1726"	"109"	"14"	"MeasID_16"	NA	NA	2	"0"	NA
"1727"	"109"	"15"	"MeasID_17"	19.379844961	18.8201307335318	2	"2"	NA
"1728"	"109"	"16"	"MeasID_18"	0	20.3	2	"1"	NA
"1729"	"110"	"1"	"MeasID_3"	NA	NA	2	"0"	NA
"1730"	"110"	"2"	"MeasID_4"	NA	NA	2	"0"	NA
"1731"	"110"	"3"	"MeasID_5"	NA	NA	2	"0"	NA
"1732"	"110"	"4"	"MeasID_6"	NA	NA	2	"0"	NA
"1733"	"110"	"5"	"MeasID_7"	NA	NA	2	"0"	NA
"1734"	"110"	"6"	"MeasID_8"	NA	NA	2	"0"	NA
"1735"	"110"	"7"	"MeasID_9"	NA	NA	2	"0"	NA
"1736"	"110"	"8"	"MeasID_10"	NA	NA	2	"0"	NA
"1737"	"110"	"9"	"MeasID_11"	1.7787179309	1.5890629618	2	"2"	NA
